Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2009-06-24,PerthAirport,8.9,17.6,7.6,1.2,1.4,NNE,52,NNE,NNE,22,13,88,89,1002.3,999.5,7,7,12.7,15.3,Yes,14.2,Yes
2009-06-25,PerthAirport,12.1,20.1,14.2,0.4,7.7,W,48,W,W,19,24,67,62,1006.5,1008.1,2,3,17.3,18.7,Yes,0.8,No
2009-06-26,PerthAirport,9.5,16.5,0.8,1.2,0.1,NNW,52,NE,N,13,26,87,85,1009.6,1005.2,7,8,13.1,15.8,No,6,Yes
2009-06-27,PerthAirport,13,18.3,6,2.4,5.9,NW,70,WNW,WNW,26,35,79,51,1005,1004,3,4,13.8,17.3,Yes,6.2,Yes
2009-06-28,PerthAirport,13.1,19.3,6.2,1.6,7.3,NW,65,WNW,NW,22,33,70,62,1005,1002.6,5,4,15.7,18.7,Yes,14.8,Yes
2009-06-29,PerthAirport,13.7,16.2,14.8,7.2,3.8,WNW,83,W,W,33,44,81,70,996.8,997,6,6,14.4,13.3,Yes,8.8,Yes
2009-06-30,PerthAirport,9.1,15.1,8.8,2.8,3.4,W,56,WSW,SW,24,19,80,68,1010.5,1012.7,7,7,13.1,13.9,Yes,5.2,Yes
2009-07-01,PerthAirport,8.9,17.7,5.2,1.2,7.4,SSW,33,NE,WSW,11,20,94,55,1021.5,1022,7,3,11.7,17.5,Yes,0.2,No
2009-07-02,PerthAirport,2.3,17.6,0.2,2.6,9.2,ENE,30,ENE,ESE,7,11,84,50,1030,1026.9,1,2,9.5,17.5,No,0,No
2009-07-03,PerthAirport,5.3,17.8,0,2.8,6.3,ENE,41,E,ENE,20,24,75,52,1028.4,1023.7,3,6,10.3,16.7,No,0,No
2009-07-04,PerthAirport,10.1,18.4,0,1,3.4,ENE,30,NE,SE,7,9,81,54,1022.8,1019.6,4,5,10.8,17.8,No,0,No
2009-07-05,PerthAirport,8.5,21.1,0,1,8.9,NE,30,NE,NNE,17,17,76,51,1020.3,1016.9,0,3,12.1,18.5,No,4.4,Yes
2009-07-06,PerthAirport,12.1,19.3,4.4,2.6,2.7,NNE,48,NNE,W,26,22,97,71,1010.5,1009.4,8,7,13.3,18.4,Yes,4,Yes
2009-07-07,PerthAirport,7.9,17.7,4,1.8,2,WNW,28,NE,NNW,9,15,88,55,1017.9,1016.7,6,7,12,17.3,Yes,0.6,No
2009-07-08,PerthAirport,10.9,19.1,0.6,0.8,3,NNE,37,NE,N,7,20,78,50,1015.7,1012.2,5,7,13.6,16.7,No,13.4,Yes
2009-07-09,PerthAirport,11.8,19,13.4,2.6,5,NE,41,WSW,W,11,19,95,57,1005.1,1005.6,8,4,13.7,17.6,Yes,19,Yes
2009-07-10,PerthAirport,10.8,17.8,19,1.6,4.9,WSW,56,W,WSW,19,24,77,87,1007.3,1009.1,6,7,13.1,14.3,Yes,5,Yes
2009-07-11,PerthAirport,7.2,17.7,5,1.8,7.3,WSW,28,NNW,W,9,17,75,44,1014.5,1013.7,3,2,12.4,17,Yes,0,No
2009-07-12,PerthAirport,3.9,16.9,0,1.8,8.9,S,26,S,E,11,9,80,40,1022.7,1022.3,1,1,9.9,16.3,No,0,No
2009-07-13,PerthAirport,2,17.3,0,1.6,8.5,S,28,NNE,S,11,17,85,49,1028.7,1027.1,4,1,8.7,16.5,No,0,No
2009-07-14,PerthAirport,3.3,17.4,0,2.2,9.4,NE,35,E,NE,20,20,75,47,1028.7,1024.7,1,0,9.2,16.5,No,0,No
2009-07-15,PerthAirport,7.1,21.2,0,2.2,9.1,NNW,56,NNE,NNE,26,33,53,27,1020.5,1014.7,0,1,13.6,20.8,No,8.2,Yes
2009-07-16,PerthAirport,12.3,17.3,8.2,3.8,4.5,W,63,WNW,WNW,13,24,71,71,1013.1,1011.2,7,6,13.4,14.5,Yes,10.2,Yes
2009-07-17,PerthAirport,12.9,18.4,10.2,2.6,5.7,W,50,SW,WSW,19,26,70,56,1015.7,1016,5,6,15.1,16.6,Yes,0.8,No
2009-07-18,PerthAirport,11.4,19.4,0.8,2.4,4.7,NNW,52,WNW,WNW,20,33,65,86,1017.6,1013.6,6,7,15.8,15.3,No,26.8,Yes
2009-07-19,PerthAirport,10.8,16.6,26.8,3.6,3.6,WNW,65,NNW,NW,2,15,93,78,1008.6,1005.3,7,6,11.4,13.6,Yes,25,Yes
2009-07-20,PerthAirport,8.3,14.6,25,2.8,4.9,WSW,76,W,WNW,24,26,66,63,1001.7,1002.5,7,4,11.1,12.6,Yes,10.2,Yes
2009-07-21,PerthAirport,8.5,15.7,10.2,1.8,5.6,WSW,76,SSW,SW,13,26,74,58,1012.5,1015.1,4,5,13.3,15.5,Yes,1.8,Yes
2009-07-22,PerthAirport,6.7,17.2,1.8,1.6,4.7,NNW,44,NE,NNW,15,19,95,65,1019.4,1016.3,6,5,11.1,16.4,Yes,8.8,Yes
2009-07-23,PerthAirport,11,16.9,8.8,1.8,3.8,S,33,S,SSW,13,19,95,57,1018.6,1018.1,7,7,12.3,15.8,Yes,0,No
2009-07-24,PerthAirport,3.9,16.3,0,1.6,9,SSW,33,SSW,SSW,9,19,78,43,1022.6,1020,1,3,10,15.3,No,1.8,Yes
2009-07-25,PerthAirport,5.2,15.6,1.8,4.2,8.7,W,48,SSW,S,7,17,76,38,1027.4,1027.6,1,4,9.7,14.9,Yes,0,No
2009-07-26,PerthAirport,2,15.7,0,1.2,4.9,ENE,26,ENE,S,11,17,63,50,1032.7,1030.6,5,6,10.5,14.5,No,0,No
2009-07-27,PerthAirport,4.5,16,0,1.2,2.8,SW,19,NNE,S,7,7,72,55,1033.3,1031.1,6,7,10.4,15.5,No,0,No
2009-07-28,PerthAirport,3.6,17.8,0,1.2,7.5,ESE,31,NNE,SSE,11,15,88,47,1033.9,1031,3,1,9.4,17.4,No,0,No
2009-07-29,PerthAirport,5.7,20,0,1.8,9.4,E,28,ENE,NNE,15,6,69,32,1033.7,1030.6,1,1,10.1,19.1,No,0,No
2009-07-30,PerthAirport,5.4,21.8,0,2,9.6,ENE,35,NE,WSW,9,7,59,30,1031.9,1028.3,1,1,12.8,21.3,No,0,No
2009-07-31,PerthAirport,7,21.6,0,2.4,9.7,E,28,ENE,W,13,6,60,30,1027,1024.1,1,0,13.2,21,No,0,No
2009-08-01,PerthAirport,2.6,20.3,0,1,8.6,WSW,30,N,SW,6,22,75,47,1025.1,1022.9,0,1,10.7,19.3,No,0,No
2009-08-02,PerthAirport,3.5,20.9,0,3.6,9.3,ESE,30,NE,NE,13,11,78,41,1026.9,1024.1,4,5,12.4,20,No,0,No
2009-08-03,PerthAirport,3.8,21.5,0,2.6,8.2,SW,28,NA,SSW,0,4,76,44,1025.5,1022.4,1,2,12.1,20.5,No,0,No
2009-08-04,PerthAirport,3.8,21.1,0,3.2,8.9,ENE,22,E,WNW,4,2,86,43,1022.6,1018.1,4,1,11.6,20.1,No,0,No
2009-08-05,PerthAirport,6.6,20.9,0,1.6,5.6,NNW,48,NNE,NW,11,28,75,53,1015.7,1012.2,4,6,13.1,20,No,9.6,Yes
2009-08-06,PerthAirport,13,19.5,9.6,2.4,6.3,WSW,46,S,NW,17,11,90,52,1014.4,1015.1,7,1,14.5,18.8,Yes,0,No
2009-08-07,PerthAirport,5.6,20.2,0,3,5.6,WSW,19,NE,NW,6,6,84,48,1019,1016.1,6,0,12.8,20,No,0,No
2009-08-08,PerthAirport,12.8,21.7,0,0.8,3,WSW,37,E,W,4,17,83,74,1015,1012.3,8,7,14.7,20.3,No,2.4,Yes
2009-08-09,PerthAirport,11.9,21,2.4,1,4.8,E,35,ENE,ENE,24,17,77,60,1013.3,1010.9,6,7,15.7,19.8,Yes,1.6,Yes
2009-08-10,PerthAirport,14.1,20.8,1.6,3,4.6,W,59,N,WSW,24,28,93,67,1006.3,1007.9,8,6,15.9,18.8,Yes,6,Yes
2009-08-11,PerthAirport,10.6,17.5,6,3.4,1.8,NW,33,ENE,N,7,11,80,60,1016,1013.4,7,6,13.4,16.7,Yes,12,Yes
2009-08-12,PerthAirport,11.7,18.9,12,1.8,5.1,W,48,W,WNW,9,26,94,48,1011,1010.8,7,5,14.9,18.7,Yes,2.6,Yes
2009-08-13,PerthAirport,11,20.8,2.6,2.4,6,NNW,61,N,NW,20,37,80,64,1010.7,1008,6,7,15.9,19.1,Yes,20.4,Yes
2009-08-14,PerthAirport,13.7,20.4,20.4,4,4.3,NW,78,NW,WNW,31,35,81,69,1006.4,1004.6,7,7,16.6,18.9,Yes,9.8,Yes
2009-08-15,PerthAirport,9.2,15.2,9.8,1.8,6.9,WSW,67,W,WSW,26,35,67,42,1009.2,1012.6,6,4,12.2,14.5,Yes,3.6,Yes
2009-08-16,PerthAirport,10.2,17.9,3.6,1.2,5.7,W,50,N,SW,15,15,91,84,1019.5,1018.5,7,6,12.7,15.3,Yes,22.8,Yes
2009-08-17,PerthAirport,11.2,20.1,22.8,3.2,8.2,W,43,NNE,NW,13,20,84,50,1019.4,1013.8,4,2,13.6,19.3,Yes,0.6,No
2009-08-18,PerthAirport,8.4,19.3,0.6,1.8,4.6,NW,52,NNE,W,17,28,91,67,1009.9,1010.6,5,5,12.4,18.6,No,13.8,Yes
2009-08-19,PerthAirport,12.3,19.2,13.8,1.8,5.1,WNW,87,NNE,W,9,20,93,58,1016.4,1015.7,5,5,15,17.6,Yes,5,Yes
2009-08-20,PerthAirport,12.6,18.2,5,2.8,0.1,WSW,39,NW,W,13,13,91,92,1015.7,1014.5,7,8,16,14.7,Yes,11.8,Yes
2009-08-21,PerthAirport,10.1,17.2,11.8,1.6,7.7,WSW,48,NNE,WSW,9,22,92,51,1014.5,1012.1,5,5,12.2,15.8,Yes,1.8,Yes
2009-08-22,PerthAirport,12.2,17.9,1.8,2.4,3.2,WSW,50,WSW,W,24,20,73,72,1011.5,1010.3,7,8,16,15.8,Yes,1.2,Yes
2009-08-23,PerthAirport,12.5,17.1,1.2,3.6,6.2,WSW,56,SW,WSW,26,26,55,52,1013.9,1016.2,5,7,15.2,15,Yes,0,No
2009-08-24,PerthAirport,10.7,18.4,0,1.6,6.1,WSW,37,SSE,WSW,9,17,85,65,1020.6,1019.5,6,6,13.8,17.3,No,0,No
2009-08-25,PerthAirport,6.3,19.3,0,1.8,9.6,E,30,E,ENE,11,7,71,51,1024.3,1021.9,3,1,14.7,18.4,No,0,No
2009-08-26,PerthAirport,4.2,20.1,0,2.4,10.5,SSW,31,NW,WSW,6,17,73,51,1020.9,1016.3,0,1,13,19.2,No,0,No
2009-08-27,PerthAirport,3.3,17.8,0,3.4,10,SSW,35,S,SSW,7,20,73,47,1014.7,1011.2,1,2,12.3,17.3,No,0.8,No
2009-08-28,PerthAirport,9,17.3,0.8,3.2,2.5,SSW,61,NE,S,17,24,85,83,1010.5,1011.7,6,8,12.8,11.7,No,3.2,Yes
2009-08-29,PerthAirport,0.9,16.7,3.2,3.4,10.5,SSW,37,NE,S,7,20,72,41,1026.5,1025.6,1,4,9.3,14.9,Yes,0,No
2009-08-30,PerthAirport,4.6,17.1,0,2.4,4.2,WSW,30,NNE,W,11,19,68,66,1029.5,1026.7,5,7,11.8,15.3,No,0,No
2009-08-31,PerthAirport,6.4,19.2,0,1.2,5.3,WNW,26,NNE,WSW,7,13,66,47,1025.5,1020.6,6,7,12.6,17.5,No,1.8,Yes
2009-09-01,PerthAirport,8.4,19.2,1.8,1.6,7.1,W,56,N,WNW,15,31,85,54,1016,1012.8,6,5,13.7,17.8,Yes,3.8,Yes
2009-09-02,PerthAirport,9.7,16,3.8,3.6,3,SW,56,WSW,SW,15,24,65,50,1018.4,1019.1,7,7,12.6,14.3,Yes,0,No
2009-09-03,PerthAirport,9.3,17.8,0,2.8,3.2,WSW,26,E,SSW,15,13,52,40,1023.8,1021.1,7,5,13.2,16.3,No,0,No
2009-09-04,PerthAirport,5.8,22.4,0,2.4,10.2,WSW,50,NE,WNW,15,20,51,35,1017.1,1010.8,1,1,13.3,20.4,No,10.4,Yes
2009-09-05,PerthAirport,9.7,16.3,10.4,3.8,9,WSW,61,SW,WSW,22,37,81,48,1014.1,1014.3,5,2,11,15,Yes,3.2,Yes
2009-09-06,PerthAirport,7.1,17.4,3.2,4.6,6.6,W,31,NNE,SW,15,19,82,65,1021.3,1020.2,6,4,12.6,16.2,Yes,0.8,No
2009-09-07,PerthAirport,10.2,19.4,0.8,2.2,3.7,NW,59,N,NW,17,39,82,51,1021.1,1018.5,7,6,14.2,18,No,4.4,Yes
2009-09-08,PerthAirport,6,19.4,4.4,2.6,9.1,NA,NA,NNE,W,11,19,77,48,1022,1018.2,1,6,13,17.9,Yes,1.6,Yes
2009-09-09,PerthAirport,10.9,19.8,1.6,3.2,6.2,NW,39,N,WNW,9,20,94,70,1015.5,1012.9,8,6,14,17.2,Yes,0.4,No
2009-09-10,PerthAirport,14,18.4,0.4,2.2,2.2,NW,76,NW,WNW,43,39,63,73,1004.4,1002.4,7,7,17.3,17,No,14.8,Yes
2009-09-11,PerthAirport,13.4,19.8,14.8,2,5.1,NW,81,NW,WNW,37,35,62,91,1006.4,1006.4,4,8,17.5,15,Yes,12.8,Yes
2009-09-12,PerthAirport,10.7,17,12.8,3.8,8.4,W,52,W,WSW,26,26,46,52,1015.4,1017,2,6,14.4,15.2,Yes,1.6,Yes
2009-09-13,PerthAirport,8.6,18.4,1.6,2.6,6.8,SW,30,ESE,W,9,13,91,43,1023.9,1020.2,7,3,11.5,18.1,Yes,0,No
2009-09-14,PerthAirport,9.4,20,0,2.8,5.7,NW,50,N,WNW,17,26,73,54,1017.9,1014.6,7,4,13.2,18.8,No,9.6,Yes
2009-09-15,PerthAirport,11.8,18,9.6,4.6,3,SW,43,ENE,SW,6,28,89,57,1012.2,1010.6,6,6,14.5,15.5,Yes,2.6,Yes
2009-09-16,PerthAirport,5.9,18.7,2.6,2.4,7.7,WSW,39,NNE,W,13,13,71,57,1019,1018.7,2,5,13.7,17.3,Yes,0.2,No
2009-09-17,PerthAirport,10.3,20.4,0.2,1.8,4.2,NW,57,N,NW,15,41,72,42,1018.9,1014.7,6,5,14.8,19.7,No,7,Yes
2009-09-18,PerthAirport,12,17.5,7,4.6,8.1,WSW,63,W,WSW,20,31,54,41,1017.2,1018.6,7,4,14.7,16.4,Yes,0.8,No
2009-09-19,PerthAirport,8.7,16.8,0.8,3.2,2.6,W,37,ENE,WSW,13,17,79,62,1020.6,1018,5,7,14.4,16.2,No,1,No
2009-09-20,PerthAirport,9.4,18.2,1,1.6,5.4,NW,57,NNE,NW,19,35,86,64,1013.7,1009.9,6,7,13.5,17.3,No,6.8,Yes
2009-09-21,PerthAirport,12.5,17.5,6.8,3.6,5,WSW,72,WNW,WSW,24,31,73,67,1009.9,1011.8,8,6,14.7,14.1,Yes,1.2,Yes
2009-09-22,PerthAirport,4.3,17.7,1.2,2.8,8.5,WSW,35,N,W,9,20,66,51,1023.3,1022.2,5,3,12.3,16.7,Yes,1,No
2009-09-23,PerthAirport,12,20.1,1,2.6,6.4,WSW,39,WSW,WSW,20,22,86,62,1022.2,1020.9,6,5,16.5,18.8,No,0,No
2009-09-24,PerthAirport,12.3,19.1,0,3.8,7.2,SW,54,WSW,SW,26,37,59,63,1021.7,1021.5,7,8,16.9,16,No,0,No
2009-09-25,PerthAirport,2.5,18.7,0,3.6,10.3,ESE,37,SE,ESE,24,17,48,34,1029.5,1026.9,2,1,13.6,18.4,No,0,No
2009-09-26,PerthAirport,7.2,21,0,6.2,11.1,E,50,ENE,ENE,28,13,44,30,1030,1024.9,1,0,14.2,20.3,No,0,No
2009-09-27,PerthAirport,7.7,26.5,0,4.2,10.8,NNE,37,NNE,WNW,24,24,27,12,1020.8,1014.8,2,1,18.8,25.2,No,2.2,Yes
2009-09-28,PerthAirport,10.6,17,2.2,4.4,0.9,SSW,48,S,SW,31,31,80,51,1013.6,1011.6,7,7,14.3,15.5,Yes,2,Yes
2009-09-29,PerthAirport,8.1,14.3,2,3.4,2.7,WSW,33,N,WSW,13,20,86,61,1008.8,1007.9,8,6,10.6,13.4,Yes,3.2,Yes
2009-09-30,PerthAirport,5.4,19.1,3.2,2.4,11.1,WSW,39,S,SW,17,28,62,38,1019.1,1018.1,1,2,11.9,16.8,Yes,0,No
2009-10-01,PerthAirport,3.9,20.1,0,4.2,11.3,W,31,ENE,SW,11,19,53,41,1023.3,1020.8,1,1,14.7,18.8,No,0,No
2009-10-02,PerthAirport,6.1,21.8,0,3.2,10.8,WNW,39,N,W,7,22,62,57,1021.4,1019.7,1,3,16.1,19.1,No,0.6,No
2009-10-03,PerthAirport,11.6,20.2,0.6,4.2,11,S,31,S,WSW,20,17,63,41,1023.6,1022.2,4,5,16.5,19.9,No,0,No
2009-10-04,PerthAirport,4.7,20.2,0,5.2,8.2,W,33,ENE,SW,19,24,60,49,1025.1,1022.6,7,8,14.1,19.4,No,0,No
2009-10-05,PerthAirport,11.7,24.3,0,4.4,11.2,E,54,E,WSW,15,24,47,43,1021.4,1017.4,1,1,16.7,22.6,No,0,No
2009-10-06,PerthAirport,8.5,23.8,0,5.8,10.9,ESE,41,ESE,W,15,22,63,48,1019.2,1016.5,1,2,16.6,22.8,No,0,No
2009-10-07,PerthAirport,10.8,22.8,0,4.6,8.8,SSE,35,S,SSE,20,22,67,50,1018.7,1016.2,5,7,17.7,21.4,No,0,No
2009-10-08,PerthAirport,9.5,24.4,0,4.2,10.9,WSW,37,E,WSW,20,20,61,49,1016.1,1013.3,1,1,17.8,23.1,No,0,No
2009-10-09,PerthAirport,8.2,23,0,4.6,8.9,W,33,NNE,W,2,24,79,52,1014.3,1012.1,7,1,16.9,21.6,No,0,No
2009-10-10,PerthAirport,14.1,20.6,0,4.6,5.2,SW,48,WSW,WSW,26,20,61,87,1015.2,1015.9,4,7,17.6,16.1,No,0.4,No
2009-10-11,PerthAirport,8.6,17.7,0.4,5.2,7.8,WSW,46,SW,SW,15,31,55,39,1024,1023.5,7,6,13.4,15.8,No,0,No
2009-10-12,PerthAirport,7.4,19.8,0,4.4,7.4,SW,41,WNW,SW,7,26,58,49,1025.2,1023.5,7,6,15.1,18.5,No,0,No
2009-10-13,PerthAirport,8.9,20.7,0,4.2,8.5,WSW,41,S,WSW,20,28,61,46,1025.8,1022.8,7,1,15.3,19.5,No,0,No
2009-10-14,PerthAirport,8.2,23.9,0,4.8,11.5,SSE,31,SE,W,15,19,53,43,1025.3,1021.5,1,0,16.6,22.9,No,0,No
2009-10-15,PerthAirport,12.8,27.8,0,5.8,12,E,56,ESE,ESE,28,17,47,21,1024.9,1021,1,1,19,27,No,0,No
2009-10-16,PerthAirport,13.2,31.5,0,8,12.2,E,61,E,E,17,22,37,19,1023.8,1019.3,0,0,21.2,31,No,0,No
2009-10-17,PerthAirport,17.1,37,0,11.2,12.2,E,63,NE,NNE,28,19,17,10,1018.8,1014.5,0,0,27.8,36.5,No,0,No
2009-10-18,PerthAirport,13,25.6,0,7.2,11.6,NW,33,NNE,W,13,15,67,50,1016.7,1015.7,2,1,21.9,24.7,No,0,No
2009-10-19,PerthAirport,16.1,22.2,0,6.4,5.8,SW,35,S,W,20,22,60,46,1020.2,1019.1,7,4,18.2,20.8,No,0,No
2009-10-20,PerthAirport,9.4,23.7,0,5,12,SW,46,SE,SW,19,31,52,39,1023.3,1018.9,2,1,17,21.9,No,0,No
2009-10-21,PerthAirport,11.7,25.9,0,5.2,12,E,56,E,W,22,28,40,44,1017.9,1014.8,0,1,18.4,23.2,No,0,No
2009-10-22,PerthAirport,8.1,24.9,0,7,11.3,SE,39,S,W,4,24,56,52,1017.3,1015.3,1,4,18.3,23.1,No,0,No
2009-10-23,PerthAirport,12.6,27.1,0,6,11.4,E,52,E,ESE,19,24,55,35,1018.5,1015.4,2,1,19,26.6,No,0,No
2009-10-24,PerthAirport,14.1,21.2,0,8.2,1.2,E,69,E,NW,37,13,55,47,1020,1017.4,7,7,16.9,20,No,0,No
2009-10-25,PerthAirport,15,32.5,0,4.8,12.1,ENE,74,ENE,ESE,43,17,45,26,1019,1015,1,3,21.2,31.2,No,0,No
2009-10-26,PerthAirport,16.5,24.4,0,6.8,0.4,NE,37,N,NNE,13,22,62,76,1016.4,1016.1,8,7,23.3,21.8,No,2,Yes
2009-10-27,PerthAirport,15.6,26.7,2,0.4,9.2,WNW,39,NNW,WNW,17,20,70,57,1012.4,1009.5,5,5,22.6,25.2,Yes,0,No
2009-10-28,PerthAirport,14.9,21.4,0,4.4,5.7,WNW,67,NNW,WNW,33,35,53,45,1010.7,1011.9,5,4,20.2,19,No,1,No
2009-10-29,PerthAirport,8.4,21.3,1,4.6,9.3,SW,44,SSW,WSW,19,20,51,47,1020.3,1018.7,7,6,17.2,20.7,No,0,No
2009-10-30,PerthAirport,7.4,27.8,0,5,11.2,SSW,48,E,SW,20,31,54,44,1016.7,1012.8,7,6,19.6,24.1,No,0,No
2009-10-31,PerthAirport,11.6,24.5,0,6.6,11.6,WSW,50,S,SW,26,33,55,42,1019.3,1017.4,1,1,18.6,22.4,No,0,No
2009-11-01,PerthAirport,10.3,24.3,0,9.4,12.7,ESE,57,ESE,E,35,31,24,13,1026.1,1021.9,3,0,15.6,23.8,No,0,No
2009-11-02,PerthAirport,10.4,26.4,0,8.4,12.7,E,54,ENE,E,37,17,37,19,1024.8,1021.1,0,1,17.3,25.9,No,0,No
2009-11-03,PerthAirport,11.3,31.3,0,9.4,12.7,E,54,ENE,ESE,28,13,36,13,1023.1,1018.6,1,1,19.9,30.8,No,0,No
2009-11-04,PerthAirport,15.7,34.5,0,9,7.3,E,65,NE,ESE,24,17,30,12,1018.9,1014.8,6,6,24.8,33.8,No,0,No
2009-11-05,PerthAirport,20.5,31.2,0,8.8,6.9,SSW,54,NNE,S,17,13,43,32,1013.3,1009.4,7,5,25.3,30.9,No,0,No
2009-11-06,PerthAirport,19.7,29.5,0,6.4,8.8,NW,41,NNW,W,19,22,53,61,1007,1006.6,7,7,24.9,23.5,No,0,No
2009-11-07,PerthAirport,13.3,24,0,5.8,8.1,W,41,NNW,W,17,24,59,52,1012.3,1013.4,7,7,20.6,21.3,No,0,No
2009-11-08,PerthAirport,11.1,23.5,0,6,11.3,SW,35,S,WSW,7,22,60,40,1020.6,1019.3,3,1,19.7,22.1,No,0,No
2009-11-09,PerthAirport,9.4,30.9,0,8.2,10.3,E,37,E,SW,20,20,47,32,1018.6,1013.4,7,7,21.9,29.4,No,0,No
2009-11-10,PerthAirport,17.1,32.9,0,6.4,10.7,ENE,39,N,W,7,22,43,40,1008.4,1007.6,6,4,27.8,26.9,No,0,No
2009-11-11,PerthAirport,12.9,33.7,0,7,8.5,N,41,NE,WSW,9,17,43,36,1012.7,1009.6,7,3,27.8,31.3,No,0.4,No
2009-11-12,PerthAirport,19.4,30.6,0.4,5.8,3.6,E,50,S,E,20,24,75,54,1014,1008.3,8,7,21.8,28.3,No,1.4,Yes
2009-11-13,PerthAirport,18.7,26.2,1.4,4.6,10.4,W,44,NW,WNW,19,24,62,48,1013.2,1012.2,3,3,23.7,24.5,Yes,0,No
2009-11-14,PerthAirport,12.7,23.7,0,7.4,11.4,NW,41,NW,W,28,22,51,43,1016.2,1015.1,5,2,20.6,22.8,No,0,No
2009-11-15,PerthAirport,9.4,27.6,0,6.2,10.9,WSW,37,W,WSW,9,26,49,44,1014.3,1010.8,1,1,23.1,25.8,No,0,No
2009-11-16,PerthAirport,15.7,23.8,0,8,8.5,WSW,39,WSW,W,24,26,65,54,1012.6,1011,5,7,20.4,21.3,No,0,No
2009-11-17,PerthAirport,12.2,22.9,0,8.2,10,WNW,44,W,W,17,22,49,57,1010,1007.4,6,6,20.8,21,No,7.2,Yes
2009-11-18,PerthAirport,15.2,22.2,7.2,5.2,3.3,NW,78,NW,WSW,33,28,68,91,1001.5,1000.1,7,8,20.1,16.5,Yes,19.6,Yes
2009-11-19,PerthAirport,13.2,21.4,19.6,3,8.2,SSW,59,WSW,SW,13,41,88,49,1007.5,1009,6,3,15,20.6,Yes,3.8,Yes
2009-11-20,PerthAirport,11.9,22,3.8,6.2,7.7,SSW,35,SSE,WNW,19,24,55,49,1020,1018.5,7,6,17.1,19.7,Yes,0,No
2009-11-21,PerthAirport,10.6,22.6,0,5,11.6,SW,50,ESE,SW,6,30,52,43,1021,1019,1,1,16.9,21,No,0,No
2009-11-22,PerthAirport,11.4,27.8,0,6.8,13.1,SSW,44,ESE,SW,20,30,56,42,1023.9,1021.1,1,1,19.8,25.7,No,0,No
2009-11-23,PerthAirport,11.2,34.3,0,7.6,13.2,SSW,39,NNE,WSW,28,26,22,15,1023.3,1020,0,0,27.1,32.7,No,0,No
2009-11-24,PerthAirport,11.3,37.1,0,9.2,13.2,N,39,NNE,W,17,24,16,9,1019.7,1016,0,0,29.3,32.8,No,0,No
2009-11-25,PerthAirport,10.9,24.1,0,10.4,12.2,SW,52,SW,WSW,30,33,54,37,1016.2,1014.4,3,2,21.2,22.9,No,0,No
2009-11-26,PerthAirport,9.8,21.6,0,9.2,13,SW,52,S,WSW,22,33,39,33,1019.6,1017.9,3,2,18,20.7,No,0,No
2009-11-27,PerthAirport,6.8,22.9,0,8.2,13.1,WSW,39,ESE,SW,13,24,40,40,1022.1,1019.4,7,3,17.3,21.4,No,0,No
2009-11-28,PerthAirport,9.9,31.6,0,7.2,13.1,E,65,ENE,WSW,26,7,38,14,1020.1,1015.3,0,1,20.8,30.4,No,0,No
2009-11-29,PerthAirport,11.6,29.7,0,8,12.7,W,39,E,SW,7,28,36,39,1012.9,1012.6,1,0,23.6,26.6,No,0,No
2009-11-30,PerthAirport,9.4,26.7,0,7.8,12.6,W,37,SSW,W,13,26,54,35,1015.7,1013,0,0,21.1,26.3,No,0,No
2009-12-01,PerthAirport,13.5,24.7,0,6.2,12.4,SW,41,WSW,WSW,15,26,43,42,1015.7,1015.4,1,2,22,22.9,No,0,No
2009-12-02,PerthAirport,9.1,24.3,0,9.2,13.2,NA,NA,S,SW,24,33,40,35,1022,1019.5,1,0,19.3,23,No,0,No
2009-12-03,PerthAirport,14,29.3,0,8.6,13.2,E,50,E,WSW,26,30,41,36,1022.5,1018.9,0,1,21.5,26.8,No,0,No
2009-12-04,PerthAirport,13.4,35.8,0,9,13.1,E,46,E,SSE,28,9,37,17,1019.1,1014.5,4,5,23.4,34.6,No,0,No
2009-12-05,PerthAirport,18.9,37.2,0,11.2,13.1,E,52,ENE,WSW,13,28,34,21,1014.1,1012,1,2,29.7,34.1,No,0,No
2009-12-06,PerthAirport,17.7,32.3,0,10.6,10.5,E,43,SSW,WSW,9,31,45,43,1014.8,1012.7,1,6,26,28.4,No,0,No
2009-12-07,PerthAirport,18,29.5,0,9.4,11.2,ESE,52,ESE,ESE,37,24,50,28,1018.9,1016.6,6,1,21,28.1,No,0,No
2009-12-08,PerthAirport,13.2,28.3,0,10,12.7,E,52,ESE,WSW,19,30,41,30,1021.1,1016.7,5,5,19.7,26.7,No,0,No
2009-12-09,PerthAirport,14.1,29.7,0,9.6,12.7,SSE,41,SE,SE,15,19,47,11,1020,1017.2,1,0,21.1,29.4,No,0,No
2009-12-10,PerthAirport,13.6,28.4,0,9.8,12.7,SE,44,ESE,W,20,24,37,34,1024,1020.4,2,4,20,26.4,No,0,No
2009-12-11,PerthAirport,13.3,32.3,0,9.2,13.4,E,52,E,E,31,19,33,13,1021.4,1017.7,1,3,23.7,31.5,No,0,No
